Week dynamic with cut																												
Date	WeekDynamic_Open_Interest_Total	WeekDynamic_Reportable_Positions_Net	WeekDynamic_Reportable_Positions_Long	WeekDynamic_Reportable_Positions_Short	WeekDynamic_Prod_Merc_Positions_Total	WeekDynamic_Prod_Merc_Positions_Net	WeekDynamic_Prod_Merc_Positions_Long	WeekDynamic_Prod_Merc_Positions_Short	WeekDynamic_Swap_Positions_Total	WeekDynamic_Swap_Positions_Net	WeekDynamic_Swap_Positions_Long	WeekDynamic_Swap_Positions_Short	WeekDynamic_Swap_Positions_Spread	WeekDynamic_M_Money_Positions_Total	WeekDynamic_M_Money_Positions_Net	WeekDynamic_M_Money_Positions_Long	WeekDynamic_M_Money_Positions_Short	WeekDynamic_M_Money_Positions_Spread	WeekDynamic_Other_Rept_Positions_Total	WeekDynamic_Other_Rept_Positions_Net	WeekDynamic_Other_Rept_Positions_Long	WeekDynamic_Other_Rept_Positions_Short	WeekDynamic_Other_Rept_Positions_Spread	WeekDynamic_NonRept_Positions_Total	WeekDynamic_NonRept_Positions_Net	WeekDynamic_NonRept_Positions_Long	WeekDynamic_NonRept_Positions_Short	biNet
30.04.2013	-0,0564203	0,0000000	-0,0580660	-0,0504732	0,0000000	0,0000000	-0,1641454	0,0000000	-0,0427305	0,0000000	0,0000000	0,0000000	-0,3683824	-0,0386616	0,0000000	0,0654864	-0,1218883	0,0000000	-0,0798566	-1,4830164	-0,0898187	0,1369944	-0,3026003	-0,0742641	0,0000000	0,0000000	-0,0972868	0
07.05.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0657652	0,0000000	0,0000000	0,1226073	0,0000000	0,0000000	0,0758595	0,2816711	0,0000000	0,0000000	-0,0778730	0,0000000	1
14.05.2013	0,0000000	0,0000000	0,0000000	0,0000000	-0,0680336	0,0000000	0,0000000	-0,0642854	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0995843	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0487716	-0,0381238	1
21.05.2013	0,0000000	0,0000000	0,0000000	0,0000000	-0,0492880	0,0000000	0,1479350	-0,1387669	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0751114	1,2262861	0,0000000	0,2086560	0,0000000	0,0000000	-1,5289226	0,0000000	-0,1144714	0,2288667	0,0792914	0,0000000	0,0000000	0,1226911	1
28.05.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0633634	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-1,2235133	0,0000000	0,0000000	-0,1440475	0,0000000	0,0000000	0,0489897	0,0000000	1
04.06.2013	0,0304157	0,0000000	0,0357118	0,0353528	0,1327111	0,0000000	0,1111656	0,1445312	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1262246	0,0000000	0,0000000	0,0535984	23,6605505	-0,1128105	0,1119463	0,2173179	0,0000000	0,0000000	0,0000000	0,0000000	1
11.06.2013	0,0000000	0,0000000	0,0000000	0,0000000	-0,0799109	0,0000000	-0,1203412	-0,0583770	0,0000000	0,0326450	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,1111988	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	1
18.06.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0583542	0,0421621	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1054433	-0,1095682	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	1
25.06.2013	-0,0769448	0,0000000	-0,0818683	-0,0811539	-0,0813908	0,0000000	-0,2034976	0,0000000	-0,0907625	-0,0524882	-0,0727706	-0,2267180	0,0000000	-0,0450493	0,0000000	0,0000000	-0,0921150	0,0000000	-0,1245390	0,0000000	0,0000000	-0,0947102	-0,2188161	-0,0365342	0,0000000	0,0000000	-0,0483364	1
02.07.2013	0,0653778	0,6021919	0,0762707	0,0447045	0,0517215	-0,4705023	0,3779971	-0,0933181	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0822528	1,3772695	-0,0765025	0,2053542	0,0954264	0,1183044	-1,7864625	0,3554681	-0,0717064	0,1184991	0,1026684	0,6021919	-0,0596407	0,2010462	1
09.07.2013	0,0000000	-0,4935601	0,0000000	0,0000000	-0,0483194	0,0000000	-0,1488156	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0945797	0,0000000	0,0000000	0,0000000	0,0000000	-0,1135150	-0,1663666	-0,4935601	0,0000000	-0,2523274	1
16.07.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1058021	0,0000000	0,0000000	0,0000000	-2,7469636	-0,1183679	0,0000000	0,0000000	0,0763132	0,0000000	0,0000000	0,1211997	0
23.07.2013	0,0000000	0,0000000	0,0000000	0,0000000	-0,0871865	0,0000000	0,0000000	-0,1210257	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0422223	0,0000000	0,0000000	0,1044109	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1105956	0,0000000	0,0000000	0,0000000	0,0000000	0
30.07.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0418715	0,0000000	0,1716198	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0537603	0,0000000	0
06.08.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0690361	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0878882	0,0000000	-1,4972594	0,1089283	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0387621	0
13.08.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,5073208	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-1,5750153	-0,1024595	0,0000000	0,2365803	0,0413934	0,0000000	0,0000000	0,0601751	1
20.08.2013	-0,0345282	0,0000000	-0,0336304	-0,0321007	0,0000000	0,0000000	0,0000000	0,0000000	-0,0516715	-0,0323488	-0,0322901	0,0000000	-0,3780749	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0605806	3,0031949	0,0000000	0,0000000	-0,2057526	-0,0490536	0,0000000	0,0000000	-0,0514509	1
27.08.2013	-0,0865952	0,0000000	-0,0912950	-0,0890792	-0,0698419	0,4318013	-0,1981752	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,3551724	-0,0841706	0,0000000	0,0000000	-0,0935778	-0,2320609	-0,1164053	0,0000000	0,0000000	0,0000000	-0,4660298	-0,0540303	0,0000000	0,0000000	-0,0689254	0
03.09.2013	-0,0304891	0,0000000	0,0000000	0,0000000	-0,0925011	0,0000000	0,0000000	-0,1006203	0,0000000	0,0000000	0,0000000	0,0000000	0,2211387	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0553174	0,0000000	0,0000000	-0,0775121	0,0000000	-0,0584747	0,0000000	-0,0850471	-0,0412151	1
10.09.2013	0,0000000	0,0000000	0,0000000	0,0000000	-0,0492499	0,0000000	0,0000000	0,0000000	0,0000000	0,0409168	0,0319605	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,1321489	0,0711292	0,0000000	0,0000000	0,0000000	0,1127999	-0,0374275	0,0000000	0,0000000	-0,0344704	1
17.09.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0417753	0
24.09.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0611178	0,4743416	-0,1070572	0,1538291	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0694905	-0,0793949	0,0000000	0,0000000	8,0328283	0,0000000	0,0000000	0,1309619	0,0427776	0,0000000	0,0780449	0,0000000	0
01.10.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,1571050	0,5866539	-0,1315395	0,2802499	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,1382367	-1,0239833	0,0000000	-0,2896309	0,1669555	0,0000000	1,7984344	0,0000000	0,1777335	-0,1216502	0,0000000	0,0000000	0,0619429	0,0000000	0
08.10.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0805295	0,0000000	0,0000000	0,1080017	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	19,5689085	0,0768948	-0,1106079	0,0000000	0,0678226	0,0000000	0,0000000	0,0000000	0,1719791	0,0000000	0,0000000	0,0000000	0,0000000	0
15.10.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0586490	0,0000000	0,1587570	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1307118	-0,0413846	0,0000000	-0,0556410	0,0000000	0
22.10.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,3164251	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0645586	0,0000000	0,0000000	0,0956648	0,1529234	0,1008723	0,0000000	0,1657430	0,0594237	0
29.10.2013	-0,0287613	0,4415365	0,0000000	-0,0463497	-0,1078420	0,0000000	0,0000000	-0,1237285	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0558085	0,1045088	0,0887295	-0,0770580	0,0000000	0,0000000	-0,1204637	0,0000000	0,0000000	0,4415365	-0,0564552	0,0914162	0
05.11.2013	0,0000000	0,0000000	0,0000000	0,0000000	-0,0544539	0,0000000	0,3069413	-0,1575428	0,0000000	0,0000000	0,0000000	0,0000000	0,2443536	0,0456984	-2,4323805	-0,1407165	0,2191026	0,1853242	0,0000000	0,0000000	0,1081796	-0,1458974	0,0000000	0,0000000	0,0000000	-0,0849945	0,0447316	0
12.11.2013	0,1045296	0,0000000	0,1078285	0,1234444	0,0751923	0,0000000	0,3732814	-0,0567198	0,0000000	0,0000000	0,0000000	0,0000000	0,4905336	0,1960045	1,5269427	0,0000000	0,3167272	0,2098869	0,0765852	-1,2066307	0,1459617	0,0000000	0,1333487	0,0000000	0,0000000	0,0663890	0,0000000	0
19.11.2013	0,0000000	0,0000000	0,0000000	0,0415618	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,2147806	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1173863	3,8992537	0,1934714	0,1012627	0,0000000	-0,0561703	0,0000000	0,0000000	-0,0855998	0
26.11.2013	-0,0512414	0,0000000	-0,0544015	-0,0517113	-0,1224274	0,0000000	0,0000000	-0,1414463	-0,0968203	-0,0530534	-0,0705489	-0,2717732	-0,2194089	0,0533250	0,0000000	0,0000000	0,0775415	0,0000000	-0,1423837	0,0000000	-0,0816487	-0,1912095	-0,1756357	-0,0341422	0,0000000	0,0000000	-0,0478114	0
03.12.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0346485	-0,0276446	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0522915	0,0000000	-0,0989400	0,0000000	0
10.12.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,4843193	0,0000000	-0,0737363	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0901201	0,0000000	0,0000000	-0,1030067	0,0000000	0,0000000	0,0408913	0,0000000	0,0000000	0,0464780	1
17.12.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,4928807	0,0000000	0,0000000	0,0000000	-0,0859461	-0,0568181	0,3245033	0,3028191	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1186342	0,0000000	0,0000000	0,0481251	0,0000000	1
24.12.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,4709708	0,0000000	0,0000000	0,0000000	-0,0591376	0,0000000	0,2905208	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0940982	0,0000000	0,0000000	0,0944805	0,1487230	0,0000000	0,0000000	0,0000000	0,0000000	1
31.12.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,6209895	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0704109	0,0000000	1
07.01.2014	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0686875	0,0000000	0,0675841	0,0694049	1
14.01.2014	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	7,0771028	-0,1036907	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0669423	0,0000000	0,0000000	0,0938617	0,0000000	-0,0883067	0,0000000	0,5208372	0,0000000	0,0000000	0,0000000	0,0000000	1
21.01.2014	0,0000000	0,0000000	0,0303755	0,0325856	0,0556873	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1130201	0,0000000	0,0000000	0,0915953	0,1997448	0,0000000	0,0000000	0,0000000	0,0000000	1
28.01.2014	0,0000000	0,0000000	0,0000000	0,0356255	0,1380443	0,0000000	0,1699268	0,1097962	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1389659	0,0000000	0,0000000	0,0000000	0,0000000	-0,1457004	0,0000000	0,0000000	0,0000000	-0,0633396	1
04.02.2014	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	2,8046542	0,0000000	0,1104947	0,0352125	0,0639629	0,0420648	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,1349277	0,0000000	0,0000000	0,0000000	0,0000000	-0,1308910	0,0000000	0,0000000	0,0482150	-0,0346471	1
11.02.2014	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0511822	0,0000000	0,0000000	0,0000000	0,0000000	0,0819731	0,0000000	0,0000000	0,0000000	0,2649205	0,0000000	0,0000000	0,0000000	0,0000000	1
18.02.2014	-0,0339400	0,0000000	-0,0373880	-0,0324154	-0,0710188	0,6013960	-0,2168775	0,0000000	0,0348922	0,0422384	0,0336465	0,0000000	0,0000000	-0,0458101	0,0000000	0,0000000	-0,0922967	0,1206411	-0,0618291	1,4523680	0,0000000	-0,0894462	-0,1562955	0,0000000	0,0000000	0,0000000	-0,0466862	1
25.02.2014	-0,1101746	0,0000000	-0,1141060	-0,1246970	-0,1110216	0,0000000	-0,1806454	-0,0741278	-0,0459066	-0,0336834	-0,0307253	0,0000000	-0,1666163	-0,1177194	0,0000000	-0,0645080	-0,1693380	0,0000000	-0,2102899	0,0000000	-0,2765363	-0,1335199	-0,2026332	0,0000000	0,0000000	-0,0667957	0,0000000	1
04.03.2014	-0,0789966	0,0000000	-0,0824011	-0,0824771	-0,0845955	0,0000000	-0,2435892	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0898908	0,0000000	0,0000000	-0,1384251	-0,1331903	-0,0803052	-1,3235117	0,0000000	0,0000000	-0,2835444	-0,0492123	0,0000000	0,0000000	-0,0534789	0
11.03.2014	0,0000000	-0,4286091	-0,0356367	0,0000000	0,0625337	0,0000000	-0,1295862	0,1313715	-0,0383574	0,0000000	-0,0253495	0,0000000	0,0000000	-0,0691267	-2,7691115	0,0000000	-0,1539410	-0,1234739	0,0000000	7,7081784	-0,0997142	0,0000000	0,0000000	0,0812419	-0,4286091	0,1736746	0,0000000	0
18.03.2014	0,0000000	0,0000000	0,0000000	0,0000000	0,0674206	0,0000000	0,0000000	0,0872124	-0,0259603	0,0757788	0,0413744	-0,1867426	-0,3989993	0,0000000	1,2295556	0,0000000	-0,1467910	0,0926604	0,1221765	1,9050160	0,0000000	0,2611501	0,0000000	0,0000000	0,0000000	-0,0501942	0,0000000	0
25.03.2014	0,0458941	0,0000000	0,0520584	0,0479318	0,0543334	0,0000000	0,0000000	0,0642536	0,0277620	0,0000000	0,0000000	0,1509769	0,0000000	0,0404126	0,0000000	0,0891464	-0,0977391	0,1717344	0,0000000	0,0000000	0,0000000	0,0924428	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0
01.04.2014	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1160280	0,0000000	0,0000000	-0,0481297	-0,0352216	0,0000000	0,4913199	0,0000000	0,0000000	0,0000000	-0,1285526	0,0000000	0,0689497	0,0000000	0,0000000	0,1012976	0,0000000	0,0000000	0,0000000	-0,0618509	0,0000000	0
08.04.2014	0,0000000	-0,3975914	0,0000000	0,0341956	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0905078	0,0000000	0,0000000	0,0000000	0,3228846	0,0000000	-0,3975914	0,0936962	0,0000000	0
15.04.2014	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0255116	0,0000000	0,0000000	-0,0392960	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,1540894	0,0000000	0,0000000	0,0000000	0,0000000	0
22.04.2014	0,0000000	0,6700746	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0658783	0,0000000	0,0000000	0,0000000	0,0000000	0,0949609	0,0000000	0,2099643	-0,0674928	0,6700746	-0,1443923	0,0000000	0
29.04.2014	-0,0292204	0,0000000	-0,0365277	-0,0341300	0,0544470	0,0000000	-0,1345718	0,1118682	0,0000000	0,0000000	0,0302188	0,2134881	-0,3472379	0,0000000	0,0000000	0,0958976	-0,0811799	0,0000000	-0,2065480	0,0000000	-0,1258317	-0,1998801	-0,3011304	0,0000000	0,0000000	0,0538402	0,0000000	0
06.05.2014	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1774899	0,0000000	0,0000000	0,0000000	0,1110101	-0,1910822	0,0809943	0,0000000	0,1570707	0,0000000	0
13.05.2014	0,0000000	0,5114548	0,0000000	0,0000000	-0,0482896	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1667400	0,0000000	0,1620604	0,1134492	0,3075537	0,0000000	0,5114548	-0,0602253	0,0000000	0
20.05.2014	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1550094	-0,0661967	0,0000000	0,0347522	0,0000000	-0,1697267	0,3304647	0,0000000	0,0000000	-0,0954184	0,1884289	0,0000000	0,0680604	0,0000000	0,0000000	0,0000000	0,3991091	0,0000000	0,0000000	0,0000000	0,0000000	0
27.05.2014	0,0000000	0,0000000	0,0000000	0,0000000	0,0666442	0,0000000	0,1752838	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0440315	0,0000000	0,0000000	0,1020204	0,0000000	-0,0658240	0,0000000	0,0000000	-0,0721864	-0,1869892	0,0000000	0,0000000	0,0000000	0,0000000	0
03.06.2014	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,2435717	0,0000000	0,0000000	-0,0332553	-0,0390470	0,0000000	0,3327416	0,0000000	0,0000000	0,0000000	0,1919359	-0,1686185	0,0000000	-1,7067371	0,1811057	0,0000000	-0,1267662	0,0901584	0,0000000	0,0921124	0,0888400	0
10.06.2014	0,0393169	0,0000000	0,0395726	0,0497680	0,0000000	0,0000000	0,0000000	-0,0570871	0,0376108	0,0000000	0,0310001	0,1601375	0,0000000	0,0673306	-2,4238176	-0,1021768	0,2362651	0,1221730	0,0644522	3,7713396	0,1582828	-0,1403631	0,2497920	0,0000000	0,0000000	0,0000000	0,0000000	0
17.06.2014	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0940246	0,0000000	0,0000000	-0,0352541	0,0000000	0,0000000	0,0000000	0
24.06.2014	-0,0628404	0,0000000	-0,0753598	-0,0675355	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,2368616	0,1209999	-0,6010241	-0,3865754	0,0000000	1,3663497	-0,1240522	0,1366266	-0,1736243	-0,1963504	0,0000000	-0,2468666	-0,1549024	-0,1659764	0,0000000	0,0000000	0,0726844	0,0000000	0
01.07.2014	0,0000000	0,0000000	0,0000000	0,0000000	-0,0933603	0,0000000	-0,1529479	-0,0659290	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0482271	0,0000000	0,0590424	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0717393	0,0000000	-0,0889273	-0,0581627	0
08.07.2014	0,0380747	0,0000000	0,0315148	0,0362863	0,0000000	0,0000000	0,1200722	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0572475	0,0000000	0,0000000	0,1112121	0,1306295	0,0746208	0,0000000	0,1048095	0,0515542	1
15.07.2014	0,0533818	0,0000000	0,0545824	0,0561790	0,0742584	0,0000000	0,0000000	0,0663142	0,0377782	0,0522425	0,0452345	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1529375	0,0000000	0,1123009	0,1809648	0,1717867	0,0367784	0,0000000	0,0000000	0,0000000	1
22.07.2014	0,0377225	0,0000000	0,0389017	0,0396008	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,2367811	0,0000000	0,1043799	0,0000000	0,0669403	0,1269567	0,1067481	0,0000000	5,4393742	0,0962169	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	1
29.07.2014	0,0400544	0,0000000	0,0470199	0,0501310	0,0000000	0,0000000	0,1458014	0,0000000	0,0250861	0,0000000	0,0000000	0,0000000	0,2415582	0,0581429	0,0000000	0,0000000	0,1151904	0,0000000	0,0000000	0,0000000	0,0000000	-0,0803179	0,1492624	-0,0332331	0,0000000	0,0000000	-0,0377093	1
05.08.2014	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,4751646	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0881164	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	1
12.08.2014	-0,0346361	0,0000000	-0,0417933	-0,0405552	0,0000000	0,0000000	0,0000000	0,0000000	-0,0358182	0,0000000	0,0000000	-0,2983773	-0,1744800	-0,0585814	0,0000000	0,0000000	0,0000000	-0,1990934	0,0000000	0,0000000	0,0000000	-0,0774194	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	1
19.08.2014	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0415006	0,0000000	0,0000000	0,0000000	-0,0871139	0,0527340	0,0000000	0,0000000	0,1448925	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	1
26.08.2014	-0,0569217	0,4777369	-0,0629622	-0,0759920	-0,1070656	0,0000000	-0,1365755	-0,0935921	0,0000000	0,0000000	0,0000000	0,2140013	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,1677210	-0,1019319	0,0000000	0,0000000	0,0000000	-0,1945542	0,0501533	0,4777369	0,0000000	0,0897881	1
02.09.2014	-0,0376104	0,0000000	-0,0325329	0,0000000	-0,0898867	0,0000000	-0,1307993	-0,0720929	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,1495657	-0,0893497	0,0000000	-0,0835573	-0,0936859	1
09.09.2014	0,0000000	0,4101879	0,0417693	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0384266	0,0000000	0,0000000	0,0000000	0,2050178	0,0628112	0,0000000	0,0000000	0,0000000	0,1590433	-0,0403791	0,4101879	-0,1127037	0,0000000	1
16.09.2014	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,1631704	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0837354	0,0000000	0,0000000	0,1211232	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	1
23.09.2014	0,0441480	0,0000000	0,0457620	0,0482971	0,0000000	0,0000000	0,1659622	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0791917	0,0000000	0,0000000	0,1071449	0,0000000	0,0000000	0,0000000	0,0000000	0,0782746	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	1
30.09.2014	0,0000000	0,0000000	0,0000000	0,0000000	-0,0536368	0,0000000	-0,1185949	0,0000000	0,0300398	0,0000000	0,0000000	0,0000000	0,4214801	0,0000000	0,0000000	0,0729605	0,0000000	0,0000000	0,0658556	0,0000000	0,0000000	0,1054484	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	1
07.10.2014	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,3173488	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0663341	1
